timestamp,stock_code,open,high,low,close,volume,amount,period
2021-09-03 14:14:00,600078.SH,5.82,5.84,5.82,5.82,40500.0,235963.0,1
2021-09-03 14:15:00,600078.SH,5.83,5.84,5.82,5.82,90900.0,529436.0,1
2021-09-03 14:16:00,600078.SH,5.82,5.83,5.81,5.81,121800.0,709309.0,1
2021-09-03 14:17:00,600078.SH,5.82,5.82,5.8,5.8,213400.0,1239646.0,1
2021-09-03 14:18:00,600078.SH,5.8,5.8,5.78,5.78,373600.0,2162964.0,1
2021-09-03 14:19:00,600078.SH,5.79,5.79,5.75,5.75,291800.0,1682297.0,1
2021-09-03 14:20:00,600078.SH,5.76,5.77,5.74,5.77,346300.0,1991571.0,1
2021-09-03 14:21:00,600078.SH,5.77,5.79,5.76,5.79,232500.0,1341743.0,1
2021-09-03 14:22:00,600078.SH,5.79,5.84,5.79,5.84,82000.0,476428.0,1
2021-09-03 14:23:00,600078.SH,5.82,5.84,5.81,5.81,95400.0,555332.0,1
2021-09-03 14:24:00,600078.SH,5.8,5.8,5.75,5.77,336500.0,1940867.0,1
2021-09-03 14:25:00,600078.SH,5.77,5.77,5.76,5.76,86900.0,501017.0,1
2021-09-03 14:26:00,600078.SH,5.75,5.77,5.75,5.77,156500.0,901301.0,1
2021-09-03 14:27:00,600078.SH,5.76,5.78,5.76,5.77,59100.0,340615.0,1
2021-09-03 14:28:00,600078.SH,5.78,5.79,5.74,5.75,240200.0,1382395.0,1
2021-09-03 14:29:00,600078.SH,5.74,5.74,5.67,5.68,770500.0,4399776.0,1
2021-09-03 14:30:00,600078.SH,5.67,5.67,5.6,5.61,643700.0,3625492.0,1
2021-09-03 14:31:00,600078.SH,5.61,5.68,5.61,5.68,242300.0,1363192.0,1
2021-09-03 14:32:00,600078.SH,5.7,5.75,5.68,5.75,108000.0,616437.0,1
2021-09-03 14:33:00,600078.SH,5.74,5.75,5.73,5.73,182600.0,1048335.0,1
2021-09-03 14:34:00,600078.SH,5.73,5.73,5.7,5.71,173400.0,990671.0,1
2021-09-03 14:35:00,600078.SH,5.71,5.71,5.65,5.65,228000.0,1290755.0,1
2021-09-03 14:36:00,600078.SH,5.65,5.69,5.65,5.69,95200.0,538964.0,1
2021-09-03 14:37:00,600078.SH,5.67,5.69,5.66,5.66,153300.0,868576.0,1
2021-09-03 14:38:00,600078.SH,5.65,5.66,5.65,5.66,75600.0,427481.0,1
2021-09-03 14:39:00,600078.SH,5.66,5.66,5.65,5.66,274400.0,1551527.0,1
2021-09-03 14:40:00,600078.SH,5.65,5.66,5.65,5.65,55536.0,314056.0,1
2021-09-03 14:41:00,600078.SH,5.66,5.66,5.65,5.66,313900.0,1776420.0,1
2021-09-03 14:42:00,600078.SH,5.66,5.69,5.66,5.69,81700.0,462805.0,1
2021-09-03 14:43:00,600078.SH,5.66,5.71,5.66,5.7,177300.0,1008550.0,1
2021-09-03 14:44:00,600078.SH,5.72,5.72,5.7,5.71,40400.0,230270.0,1
2021-09-03 14:45:00,600078.SH,5.7,5.72,5.7,5.71,55500.0,316976.0,1
2021-09-03 14:46:00,600078.SH,5.7,5.71,5.7,5.7,82300.0,469152.0,1
2021-09-03 14:47:00,600078.SH,5.7,5.72,5.7,5.72,72400.0,413929.0,1
2021-09-03 14:48:00,600078.SH,5.72,5.75,5.72,5.75,103000.0,591071.0,1
2021-09-03 14:49:00,600078.SH,5.75,5.75,5.73,5.73,99600.0,572122.0,1
2021-09-03 14:50:00,600078.SH,5.73,5.74,5.72,5.72,120500.0,690162.0,1
2021-09-03 14:51:00,600078.SH,5.74,5.74,5.7,5.74,91000.0,520635.0,1
2021-09-03 14:52:00,600078.SH,5.74,5.75,5.73,5.73,191500.0,1099680.0,1
2021-09-03 14:53:00,600078.SH,5.73,5.74,5.72,5.74,132100.0,757178.0,1
2021-09-03 14:54:00,600078.SH,5.73,5.75,5.72,5.74,133900.0,768097.0,1
2021-09-03 14:55:00,600078.SH,5.74,5.75,5.74,5.74,163900.0,941911.0,1
2021-09-03 14:56:00,600078.SH,5.75,5.78,5.74,5.78,264500.0,1522322.0,1
2021-09-03 14:57:00,600078.SH,5.78,5.88,5.78,5.88,455768.0,2660773.0,1
2021-09-03 14:58:00,600078.SH,5.87,5.87,5.87,5.87,2000.0,11730.0,1
2021-09-03 14:59:00,600078.SH,5.87,5.87,5.87,5.87,0.0,0.0,1
2021-09-03 15:00:00,600078.SH,5.87,5.87,5.87,5.87,279900.0,1643013.0,1
2021-09-06 09:30:00,600078.SH,5.69,5.69,5.69,5.69,1135000.0,6458150.0,1
2021-09-06 09:31:00,600078.SH,5.65,5.7,5.61,5.68,2325800.0,13184368.0,1
2021-09-06 09:32:00,600078.SH,5.67,5.77,5.67,5.75,1071488.0,6121558.0,1
2021-09-06 09:33:00,600078.SH,5.77,5.77,5.63,5.68,1120100.0,6390720.0,1
2021-09-06 09:34:00,600078.SH,5.66,5.68,5.62,5.63,967512.0,5462433.0,1
2021-09-06 09:35:00,600078.SH,5.63,5.63,5.6,5.61,1119088.0,6286053.0,1
2021-09-06 09:36:00,600078.SH,5.61,5.65,5.6,5.65,780300.0,4377239.0,1
2021-09-06 09:37:00,600078.SH,5.65,5.72,5.65,5.72,316500.0,1797255.0,1
2021-09-06 09:38:00,600078.SH,5.72,5.72,5.66,5.66,413600.0,2353001.0,1
2021-09-06 09:39:00,600078.SH,5.66,5.68,5.63,5.64,506700.0,2864943.0,1
2021-09-06 09:40:00,600078.SH,5.63,5.65,5.63,5.63,437103.0,2464784.0,1
2021-09-06 09:41:00,600078.SH,5.63,5.64,5.63,5.63,417001.0,2348785.0,1
2021-09-06 09:42:00,600078.SH,5.63,5.64,5.6,5.6,508096.0,2857251.0,1
2021-09-06 09:43:00,600078.SH,5.61,5.61,5.58,5.59,1488890.0,8324315.0,1
2021-09-06 09:44:00,600078.SH,5.59,5.59,5.58,5.58,2419422.0,13505171.0,1
2021-09-06 09:45:00,600078.SH,5.58,5.58,5.58,5.58,138000.0,770040.0,1
2021-09-06 09:46:00,600078.SH,5.58,5.58,5.58,5.58,298900.0,1667862.0,1
2021-09-06 09:47:00,600078.SH,5.58,5.58,5.58,5.58,116100.0,647838.0,1
2021-09-06 09:48:00,600078.SH,5.58,5.58,5.58,5.58,552600.0,3083508.0,1
2021-09-06 09:49:00,600078.SH,5.58,5.6,5.58,5.6,913500.0,5098141.0,1
2021-09-06 09:50:00,600078.SH,5.59,5.59,5.58,5.58,468600.0,2615317.0,1
2021-09-06 09:51:00,600078.SH,5.58,5.58,5.58,5.58,129600.0,723168.0,1
2021-09-06 09:52:00,600078.SH,5.58,5.58,5.58,5.58,114900.0,641142.0,1
2021-09-06 09:53:00,600078.SH,5.58,5.58,5.58,5.58,48100.0,268398.0,1
2021-09-06 09:54:00,600078.SH,5.58,5.58,5.58,5.58,36800.0,205344.0,1
2021-09-06 09:55:00,600078.SH,5.58,5.58,5.58,5.58,49400.0,275652.0,1
2021-09-06 09:56:00,600078.SH,5.58,5.58,5.58,5.58,88800.0,495504.0,1
2021-09-06 09:57:00,600078.SH,5.58,5.59,5.58,5.59,1054905.0,5886459.0,1
2021-09-06 09:58:00,600078.SH,5.58,5.6,5.58,5.59,274400.0,1534125.0,1
2021-09-06 09:59:00,600078.SH,5.59,5.59,5.58,5.58,206000.0,1149839.0,1
2021-09-06 10:00:00,600078.SH,5.58,5.59,5.58,5.58,145495.0,811892.0,1
2021-09-06 10:01:00,600078.SH,5.58,5.58,5.58,5.58,168200.0,938556.0,1
2021-09-06 10:02:00,600078.SH,5.58,5.58,5.58,5.58,78000.0,435240.0,1
2021-09-06 10:03:00,600078.SH,5.58,5.58,5.58,5.58,42300.0,236034.0,1
2021-09-06 10:04:00,600078.SH,5.58,5.58,5.58,5.58,13500.0,75330.0,1
2021-09-06 10:05:00,600078.SH,5.58,5.58,5.58,5.58,21600.0,120528.0,1
2021-09-06 10:06:00,600078.SH,5.58,5.58,5.58,5.58,55600.0,310248.0,1
2021-09-06 10:07:00,600078.SH,5.58,5.58,5.58,5.58,18900.0,105462.0,1
2021-09-06 10:08:00,600078.SH,5.58,5.58,5.58,5.58,8400.0,46872.0,1
2021-09-06 10:09:00,600078.SH,5.58,5.58,5.58,5.58,30400.0,169632.0,1
2021-09-06 10:10:00,600078.SH,5.58,5.58,5.58,5.58,22300.0,124434.0,1
2021-09-06 10:11:00,600078.SH,5.58,5.58,5.58,5.58,16000.0,89280.0,1
2021-09-06 10:12:00,600078.SH,5.58,5.58,5.58,5.58,112500.0,627750.0,1
2021-09-06 10:13:00,600078.SH,5.58,5.58,5.58,5.58,2900.0,16182.0,1
2021-09-06 10:14:00,600078.SH,5.58,5.58,5.58,5.58,25300.0,141174.0,1
2021-09-06 10:15:00,600078.SH,5.58,5.58,5.58,5.58,23100.0,128898.0,1
2021-09-06 10:16:00,600078.SH,5.58,5.58,5.58,5.58,3800.0,21204.0,1
2021-09-06 10:17:00,600078.SH,5.58,5.58,5.58,5.58,16100.0,89838.0,1
2021-09-06 10:18:00,600078.SH,5.58,5.58,5.58,5.58,47100.0,262818.0,1
2021-09-06 10:19:00,600078.SH,5.58,5.58,5.58,5.58,39800.0,222084.0,1
2021-09-06 10:20:00,600078.SH,5.58,5.58,5.58,5.58,15200.0,84816.0,1
2021-09-06 10:21:00,600078.SH,5.58,5.58,5.58,5.58,800.0,4464.0,1
2021-09-06 10:22:00,600078.SH,5.58,5.58,5.58,5.58,11200.0,62496.0,1
2021-09-06 10:23:00,600078.SH,5.58,5.58,5.58,5.58,2700.0,15066.0,1
2021-09-06 10:24:00,600078.SH,5.58,5.58,5.58,5.58,1500.0,8370.0,1
2021-09-06 10:25:00,600078.SH,5.58,5.58,5.58,5.58,14000.0,78120.0,1
2021-09-06 10:26:00,600078.SH,5.58,5.58,5.58,5.58,8700.0,48546.0,1
