date,stock_code,open,high,low,close,volume,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2016-02-24,002130.SZ,16.41,16.85,16.03,16.8,266716.67,440786.7876,6.89,7.3727,1.2,69.9938,21.121,5.6039,5.8715,5.9103,0.2976,0.2976,56938.7998,38710.8692,36176.114,956571.8366,650342.6026
2016-02-25,002130.SZ,16.7,16.7,15.12,15.12,255910.11,405040.0566,6.6108,7.074,1.16,62.9944,19.0089,5.0435,5.2843,5.3193,0.3307,0.3307,56938.7998,38710.8692,36176.114,860914.653,585308.3423
2016-02-26,002130.SZ,15.29,15.46,14.52,15.08,151164.07,228569.9819,3.905,4.1786,0.69,62.8277,18.9586,5.0302,5.2703,5.3052,0.3316,0.3316,56938.7998,38710.8692,36176.114,858637.101,583759.9075
2016-02-29,002130.SZ,15.2,15.25,13.8,14.13,158476.27,226548.9899,4.0938,4.3807,0.72,58.8698,14.0698,4.7522,4.9383,4.962,0.3539,0.3539,56938.7998,38710.8692,36176.114,804545.2412,546984.5818
2016-03-01,002130.SZ,14.35,14.66,14.0,14.51,136957.44,197236.3738,3.538,3.7859,0.65,60.453,14.4482,4.88,5.0711,5.0954,0.3446,0.3446,56938.7998,38710.8692,36176.114,826181.9851,561694.7121
2016-03-02,002130.SZ,14.66,15.48,14.52,15.39,201845.42,303431.5345,5.2142,5.5795,1.04,64.1193,15.3245,5.1759,5.3787,5.4044,0.3249,0.3249,56938.7998,38710.8692,36176.114,876288.1289,595760.277
2016-03-03,002130.SZ,15.72,16.18,15.58,15.79,273869.48,435701.4721,7.0747,7.5705,1.51,65.7858,15.7227,5.3105,5.5185,5.5449,0.3167,0.3167,56938.7998,38710.8692,36176.114,899063.6488,611244.6247
2016-03-04,002130.SZ,15.81,16.0,14.92,15.22,204711.68,316782.5037,5.2882,5.6588,1.11,63.411,15.1552,5.1188,5.3193,5.3447,0.3285,0.3285,56938.7998,38710.8692,36176.114,866608.533,589179.4292
2016-03-07,002130.SZ,15.26,15.89,15.26,15.62,155206.66,242720.2813,4.0094,4.2903,0.8,65.0775,15.5535,5.2533,5.4591,5.4852,0.3201,0.3201,56938.7998,38710.8692,36176.114,889384.0529,604663.7769
2016-03-08,002130.SZ,15.74,16.12,14.74,16.08,222727.15,343751.9403,5.7536,6.1567,1.15,66.994,16.0115,5.408,5.6198,5.6467,0.311,0.311,56938.7998,38710.8692,36176.114,915575.9008,622470.7767
2016-03-09,002130.SZ,15.62,15.98,15.31,15.48,166053.24,259706.7561,4.2896,4.5901,0.78,64.4943,15.4141,5.2062,5.4101,5.436,0.323,0.323,56938.7998,38710.8692,36176.114,881412.6209,599244.2552
2016-03-10,002130.SZ,15.57,15.73,15.03,15.09,126315.09,194185.6791,3.263,3.4917,0.62,62.8694,15.0257,5.075,5.2738,5.2991,0.3314,0.3314,56938.7998,38710.8692,36176.114,859206.489,584147.0162
2016-03-11,002130.SZ,14.76,15.14,14.7,14.9,87976.04,131050.9062,2.2726,2.4319,0.5,62.0778,14.8365,5.0111,5.2074,5.2324,0.3356,0.3356,56938.7998,38710.8692,36176.114,848388.117,576791.9511
2016-03-14,002130.SZ,15.3,15.8,15.15,15.5,173267.85,269068.4504,4.4759,4.7896,1.14,64.5776,15.434,5.2129,5.4171,5.4431,0.3226,0.3226,56938.7998,38710.8692,36176.114,882551.3969,600018.4726
2016-03-15,002130.SZ,15.54,15.73,15.38,15.56,140177.66,217988.5281,3.6211,3.8749,0.9,64.8276,15.4937,5.2331,5.4381,5.4641,0.3214,0.3214,56938.7998,38710.8692,36176.114,885967.7249,602341.1248
2016-03-16,002130.SZ,15.7,15.75,15.15,15.31,134962.21,208684.9773,3.4864,3.7307,0.97,63.786,15.2448,5.149,5.3507,5.3763,0.3266,0.3266,56938.7998,38710.8692,36176.114,871733.0249,592663.4075
2016-03-17,002130.SZ,15.36,16.38,15.35,16.12,325489.51,516926.669,8.4082,8.9974,2.46,67.1607,16.0513,5.4215,5.6338,5.6608,0.3102,0.3102,56938.7998,38710.8692,36176.114,917853.4528,624019.2115
2016-03-18,002130.SZ,16.59,17.6,16.21,17.08,493168.9,827007.5599,12.7398,13.6324,2.86,71.1603,17.0073,5.7443,5.9693,5.9979,0.2928,0.2928,56938.7998,38710.8692,36176.114,972514.7006,661181.6459
2016-03-21,002130.SZ,17.37,17.7,17.14,17.39,427367.4,742843.0541,11.04,11.8135,1.69,72.4519,17.3159,5.8486,6.0777,6.1068,0.2875,0.2875,56938.7998,38710.8692,36176.114,990165.7285,673182.0154
2016-03-22,002130.SZ,17.2,18.13,17.05,17.61,416156.38,739354.0806,10.7504,11.5036,1.37,73.3685,17.535,5.9226,6.1546,6.184,0.284,0.284,56938.7998,38710.8692,36176.114,1002692.2645,681698.4066
2016-03-23,002130.SZ,17.42,17.98,17.38,17.94,336978.82,597995.3501,8.705,9.315,0.94,74.7433,17.8636,6.0336,6.2699,6.2999,0.2787,0.2787,56938.7998,38710.8692,36176.114,1021482.0684,694472.9934
2016-03-24,002130.SZ,18.0,19.48,17.92,18.19,634908.92,1181726.148,16.4013,17.5505,1.59,75.7849,18.1125,6.1176,6.3573,6.3877,0.2749,0.2749,56938.7998,38710.8692,36176.114,1035716.7684,704150.7107
2016-03-25,002130.SZ,18.01,18.86,17.81,18.64,396093.77,723734.6813,10.2321,10.949,0.86,77.6598,18.5606,6.269,6.5145,6.5457,0.2683,0.2683,56938.7998,38710.8692,36176.114,1061339.2283,721570.6019
2016-03-28,002130.SZ,18.64,18.97,18.46,18.64,361382.26,675824.967,9.3354,9.9895,0.82,77.6598,18.5606,6.269,6.5145,6.5457,0.2683,0.2683,56938.7998,38710.8692,36176.114,1061339.2283,721570.6019
2016-03-29,002130.SZ,18.66,18.67,17.57,17.69,305266.29,545990.3529,7.8858,8.4383,0.71,73.7018,17.6147,5.9495,6.1825,6.2121,0.2827,0.2827,56938.7998,38710.8692,36176.114,1007247.3685,684795.2761
2016-03-30,002130.SZ,17.91,18.74,17.91,18.72,339272.73,621776.0334,8.7643,9.3784,0.83,77.9931,18.6403,6.2959,6.5425,6.5738,0.2671,0.2671,56938.7998,38710.8692,36176.114,1065894.3323,724667.4714
2016-03-31,002130.SZ,18.92,18.99,18.32,18.48,361207.24,670860.9363,9.3309,9.9847,0.89,76.9931,18.4013,6.2152,6.4586,6.4895,0.2706,0.2706,56938.7998,38710.8692,36176.114,1052229.0203,715376.8628
2016-04-01,002130.SZ,18.49,18.65,17.72,17.89,247965.56,447606.0604,6.4056,6.8544,0.7,74.535,17.8138,6.0167,6.2524,6.2824,0.2795,0.2795,56938.7998,38710.8692,36176.114,1018635.1284,692537.45
2016-04-05,002130.SZ,17.95,18.38,17.7,18.29,249926.39,452445.6073,6.4562,6.9086,0.77,76.2015,18.2121,6.1513,6.3922,6.4228,0.2734,0.2734,56938.7998,38710.8692,36176.114,1041410.6483,708021.7977
2016-04-06,002130.SZ,18.16,18.65,18.01,18.59,325792.59,598979.9348,8.416,9.0057,1.08,77.4514,18.5108,6.2522,6.4971,6.5282,0.269,0.269,56938.7998,38710.8692,36176.114,1058492.2883,719635.0584
2016-04-07,002130.SZ,18.66,18.75,17.93,17.94,252989.68,461012.1198,6.5354,6.9933,0.83,74.7433,17.8636,6.0336,6.2699,6.2999,0.2787,,56938.7998,38710.8692,36176.114,1021482.0684,694472.9934
2016-04-08,002130.SZ,17.78,17.79,17.41,17.77,185744.09,327475.4626,4.7982,5.1344,0.65,74.0351,17.6943,5.9764,6.2105,6.2402,0.2814,,56938.7998,38710.8692,36176.114,1011802.4724,687892.1457
2016-04-11,002130.SZ,17.94,18.5,17.94,18.24,206727.34,377332.6653,5.3403,5.7145,0.82,75.9932,18.1623,6.1345,6.3747,6.4053,0.2741,,56938.7998,38710.8692,36176.114,1038563.7084,706086.2542
2016-04-12,002130.SZ,18.16,18.16,17.5,17.72,229251.5,406467.0514,5.9221,6.3371,0.94,17.7049,17.7049,5.9635,6.2227,6.2227,0.2822,,56938.7998,38710.8692,36176.114,1008955.5325,685956.6022
2016-04-13,002130.SZ,17.82,18.33,17.8,18.05,265342.89,481201.8047,6.8545,7.3348,1.11,18.0346,18.0346,6.0745,6.3385,6.3385,0.277,,56938.7998,38710.8692,36176.114,1027745.3364,698731.1891
2016-04-14,002130.SZ,18.12,18.27,17.96,18.24,204223.84,370027.4963,5.2756,5.6453,0.9,18.2245,18.2245,6.1385,6.4053,6.4053,0.2741,,56938.7998,38710.8692,36176.114,1038563.7084,706086.2542
2016-04-15,002130.SZ,18.25,18.28,18.05,18.14,151477.25,274881.1665,3.913,4.1872,0.69,18.1246,18.1246,6.1048,6.3701,6.3701,0.2757,,56938.7998,38710.8692,36176.114,1032869.8284,702215.1673
2016-04-18,002130.SZ,18.05,18.06,17.55,17.6,147461.2,260731.1213,3.8093,4.0762,0.7,17.585,17.585,5.9231,6.1805,6.1805,0.2841,,56938.7998,38710.8692,36176.114,1002122.8765,681311.2979
2016-04-19,002130.SZ,17.68,17.79,17.52,17.71,105257.61,185861.8141,2.7191,2.9096,0.53,17.6949,17.6949,5.9601,6.2191,6.2191,0.2823,,56938.7998,38710.8692,36176.114,1008386.1445,685569.4935
2016-04-20,002130.SZ,17.77,17.87,16.02,16.5,221475.71,374227.6144,5.7213,6.1222,1.27,16.4859,16.4859,5.5529,5.7942,5.7942,0.3031,,56938.7998,38710.8692,36176.114,939490.1967,638729.3418
2016-04-21,002130.SZ,16.5,16.78,16.22,16.25,134650.95,223092.154,3.4784,3.7221,0.81,16.2362,16.2362,5.4687,5.7064,5.7064,0.3077,,56938.7998,38710.8692,36176.114,925255.4968,629051.6245
2016-04-22,002130.SZ,16.08,16.38,16.02,16.33,100792.8,163784.0747,2.6037,2.7862,0.66,16.3161,16.3161,5.4957,5.7345,5.7345,0.3062,,56938.7998,38710.8692,36176.114,929810.6007,632148.494
2016-04-25,002130.SZ,16.3,16.53,15.81,16.46,143258.74,232849.7858,3.7007,3.96,1.01,16.446,16.446,5.5394,5.7802,5.7802,0.3038,,56938.7998,38710.8692,36176.114,937212.6447,637180.907
2016-04-26,002130.SZ,16.48,16.65,16.27,16.6,106201.39,175008.8468,2.7435,2.9357,0.75,16.5859,16.5859,5.5865,5.8294,5.8294,0.3012,,56938.7998,38710.8692,36176.114,945184.0767,642600.4287
2016-04-27,002130.SZ,16.61,16.8,16.44,16.56,129737.21,215379.1813,3.3514,3.5863,0.92,16.5459,16.5459,5.5731,5.8153,5.8153,0.302,,56938.7998,38710.8692,36176.114,942906.5247,641051.994
2016-04-28,002130.SZ,16.52,16.6,16.04,16.46,116141.34,189284.2529,3.0002,3.2104,0.94,16.446,16.446,5.5394,5.7802,5.7802,0.3038,,56938.7998,38710.8692,36176.114,937212.6447,637180.907
2016-04-29,002130.SZ,16.38,16.55,16.29,16.37,71335.35,117118.7507,1.8428,1.9719,0.6,16.3561,16.3561,5.5091,5.7486,5.7486,0.3055,,56938.7998,38710.8692,36176.114,932088.1527,633696.9288
2016-05-03,002130.SZ,16.15,16.59,15.55,16.59,300436.16,484064.9221,7.761,8.3048,2.65,16.5759,16.3835,5.563,5.8258,5.8013,0.3014,,56938.7998,38710.8692,36176.114,944614.6887,642213.32
2016-05-04,002130.SZ,16.36,16.53,16.2,16.32,185035.09,302743.285,4.7799,5.1148,1.28,16.3061,16.1168,5.4725,5.731,5.7069,0.3064,,56938.7998,38710.8692,36176.114,929241.2127,631761.3853
2016-05-05,002130.SZ,16.28,16.34,16.1,16.26,123834.22,200745.6263,3.199,3.4231,0.77,16.2462,16.0576,5.4523,5.71,5.6859,0.3075,,56938.7998,38710.8692,36176.114,925824.8847,629438.7332
2016-05-06,002130.SZ,16.27,16.39,15.5,15.5,195624.47,311485.0803,5.0535,5.4076,1.23,15.4868,15.307,5.1975,5.4431,5.4201,0.3226,,56938.7998,38710.8692,36176.114,882551.3969,600018.4726
2016-05-09,002130.SZ,15.3,15.31,14.45,14.47,143680.21,212661.153,3.7116,3.9717,0.82,14.4577,14.2899,4.8521,5.0814,5.0599,0.3456,,56938.7998,38710.8692,36176.114,823904.4331,560146.2773
2016-05-10,002130.SZ,14.47,14.78,14.38,14.56,104816.0,152608.6789,2.7077,2.8974,0.55,14.5476,14.3787,4.8823,5.113,5.0914,0.3434,,56938.7998,38710.8692,36176.114,829028.9251,563630.2556
2016-05-11,002130.SZ,14.68,14.75,14.4,14.43,81813.65,119121.1055,2.1135,2.2615,0.54,14.4177,14.2504,4.8387,5.0673,5.046,0.3465,,56938.7998,38710.8692,36176.114,821626.8811,558597.8426
2016-05-12,002130.SZ,14.28,14.41,13.77,14.34,97796.3,137793.0061,2.5263,2.7033,0.75,14.3278,14.1615,4.8085,5.0357,5.0145,0.3487,,56938.7998,38710.8692,36176.114,816502.3891,555113.8643
2016-05-13,002130.SZ,14.3,14.66,14.2,14.37,85354.11,123033.0268,2.2049,2.3594,0.68,14.3578,14.1911,4.8186,5.0463,5.025,0.348,,56938.7998,38710.8692,36176.114,818210.5531,556275.1904
2016-05-16,002130.SZ,14.43,14.78,14.27,14.78,112933.1,164699.6795,2.9173,3.1218,1.1,14.7674,14.596,4.9561,5.1902,5.1683,0.3383,,56938.7998,38710.8692,36176.114,841555.461,572146.6468
2016-05-17,002130.SZ,14.65,14.79,14.5,14.54,97524.63,142406.4652,2.5193,2.6958,1.01,14.5276,14.359,5.0623,5.106,5.0844,0.3439,0.7565,56938.7998,38710.8692,36176.114,827890.1491,562856.0382
2016-05-18,002130.SZ,14.6,14.63,13.8,13.95,110408.27,155409.2211,2.8521,3.052,1.16,13.9381,13.7763,4.8569,4.8988,4.8781,0.3584,0.7885,56938.7998,38710.8692,36176.114,794296.2572,540016.6253
2016-05-19,002130.SZ,14.05,14.29,13.99,14.04,82629.35,116970.7538,2.1345,2.2841,0.82,14.028,13.8652,4.8882,4.9304,4.9096,0.3562,0.7835,56938.7998,38710.8692,36176.114,799420.7492,543500.6036
2016-05-20,002130.SZ,13.95,14.24,13.83,14.2,74930.25,105875.0794,1.9356,2.0713,0.77,14.1879,14.0232,4.9439,4.9866,4.9655,0.3521,0.7746,56938.7998,38710.8692,36176.114,808530.9572,549694.3426
2016-05-23,002130.SZ,14.25,14.57,14.25,14.42,91839.68,132672.5801,2.3725,2.5387,0.96,14.4077,14.2405,5.0205,5.0638,5.0425,0.3468,0.7628,56938.7998,38710.8692,36176.114,821057.4931,558210.7339
2016-05-24,002130.SZ,14.41,14.78,14.05,14.46,145409.75,210230.451,3.7563,4.0195,1.59,14.4477,14.28,5.0345,5.0779,5.0564,0.3458,0.7607,56938.7998,38710.8692,36176.114,823335.0451,559759.1686
2016-05-25,002130.SZ,14.51,14.75,14.33,14.65,178312.74,260246.866,4.6063,4.929,1.76,14.6375,14.4676,5.1006,5.1446,5.1229,0.3413,0.7509,56938.7998,38710.8692,36176.114,834153.4171,567114.2338
2016-05-26,002130.SZ,14.44,14.65,14.15,14.57,125724.54,181031.5429,3.2393,3.4657,1.1,14.5576,14.3886,5.0728,5.1165,5.0949,0.3432,0.755,56938.7998,38811.8793,36277.1241,829598.3131,565489.0814
2016-05-27,002130.SZ,14.58,14.67,14.43,14.47,105083.05,152872.6127,2.7075,2.8967,0.85,14.4577,14.2899,5.0379,5.0814,5.0599,0.3456,0.7602,56938.7998,38811.8793,36277.1241,823904.4331,561607.8935
2016-05-30,002130.SZ,14.3,14.59,14.11,14.36,83011.58,119319.9813,2.1388,2.2883,0.64,14.3478,14.1812,4.9996,5.0427,5.0215,0.3482,0.766,56938.7998,38811.8793,36277.1241,817641.1651,557338.5867
2016-05-31,002130.SZ,14.45,15.07,14.4,15.05,203728.17,302504.8814,5.2491,5.6159,1.6,15.0372,14.8626,5.2399,5.285,5.2628,0.3323,0.7309,56938.7998,38811.8793,36277.1241,856928.937,584118.7835
2016-06-01,002130.SZ,15.08,15.25,14.9,15.12,192711.43,290416.7804,4.9653,5.3122,1.38,15.1071,14.9318,5.2642,5.3096,5.2872,0.3307,0.7275,56938.7998,38811.8793,36277.1241,860914.653,586835.615
2016-06-02,002130.SZ,15.02,15.18,14.97,15.14,148954.7,224703.3189,3.8379,4.106,1.05,15.1271,14.9515,5.2712,5.3167,5.2942,0.3303,0.7266,56938.7998,38811.8793,36277.1241,862053.429,587611.8526
2016-06-03,002130.SZ,15.14,15.56,15.13,15.43,232479.93,357053.0412,5.9899,6.4084,1.58,15.4169,15.2379,5.3722,5.4185,5.3956,0.3241,0.7129,56938.7998,38811.8793,36277.1241,878565.6809,598867.2976
2016-06-06,002130.SZ,15.46,15.6,15.13,15.26,133899.8,204662.6457,3.45,3.691,0.78,15.247,15.07,5.313,5.3588,5.3362,0.3277,0.7208,56938.7998,38811.8793,36277.1241,868886.0849,592269.2781
2016-06-07,002130.SZ,15.2,15.35,15.15,15.2,102177.15,155754.3487,2.6326,2.8166,0.56,15.1871,15.0108,5.2921,5.3377,5.3152,0.329,0.7237,56938.7998,38811.8793,36277.1241,865469.757,589940.5654
2016-06-08,002130.SZ,15.2,15.72,15.01,15.55,208327.89,321892.7712,5.3676,5.7427,1.29,15.5368,15.3564,5.414,5.4606,5.4376,0.3216,0.7074,56938.7998,38811.8793,36277.1241,885398.3369,603524.7231
2016-06-13,002130.SZ,15.3,15.75,14.56,14.57,243011.7,370924.3777,6.2613,6.6988,1.47,14.5576,14.3886,5.0728,5.1165,5.0949,0.3432,0.755,56938.7998,38811.8793,36277.1241,829598.3131,565489.0814
2016-06-14,002130.SZ,14.49,14.77,14.14,14.36,125275.41,180308.6001,3.2278,3.4533,0.68,14.3478,14.1812,4.9996,5.0427,5.0215,0.3482,0.766,56938.7998,38811.8793,36277.1241,817641.1651,557338.5867
2016-06-15,002130.SZ,14.15,14.93,14.1,14.89,141237.25,207851.3315,3.639,3.8933,0.87,14.8773,14.7046,5.1842,5.2289,5.2068,0.3358,0.7388,56938.7998,38811.8793,36277.1241,847818.729,577908.8828
2016-06-16,002130.SZ,14.91,16.15,14.9,15.7,362630.67,566616.659,9.3433,9.9961,2.21,15.6866,15.5046,5.4662,5.5133,5.4901,0.3185,0.7006,56938.7998,38811.8793,36277.1241,893939.1569,609346.505
2016-06-17,002130.SZ,15.6,15.79,15.3,15.4,222813.86,345522.5216,5.7409,6.142,1.03,15.3869,15.2083,5.3617,5.408,5.3851,0.3247,0.7143,56938.7998,38811.8793,36277.1241,876857.5169,597702.9412
2016-06-20,002130.SZ,15.3,15.55,15.09,15.4,125702.95,192181.0717,3.2388,3.4651,0.57,15.3869,15.2083,5.3617,5.408,5.3851,0.3247,0.7143,56938.7998,38811.8793,36277.1241,876857.5169,597702.9412
2016-06-21,002130.SZ,15.46,15.85,15.01,15.28,215738.59,336022.8032,5.5586,5.947,1.1,15.267,15.0898,5.32,5.3658,5.3432,0.3272,0.7199,56938.7998,38811.8793,36277.1241,870024.8609,593045.5157
2016-06-22,002130.SZ,15.15,15.76,15.05,15.75,189624.86,295429.5544,4.8857,5.2271,0.89,15.7366,15.5539,5.4836,5.5309,5.5075,0.3175,0.6984,56938.7998,38811.8793,36277.1241,896786.0969,611287.099
2016-06-23,002130.SZ,15.7,15.7,15.31,15.45,152764.75,236739.3517,3.936,4.211,0.68,15.4368,15.2577,5.3791,5.4255,5.4026,0.3236,0.712,56938.7998,38811.8793,36277.1241,879704.4569,599643.5352
2016-06-24,002130.SZ,15.5,15.6,14.5,15.1,160246.86,242797.8704,4.1288,4.4173,0.88,15.0871,14.912,5.2573,5.3026,5.2802,0.3312,0.7285,56938.7998,38811.8793,36277.1241,859775.877,586059.3774
2016-06-27,002130.SZ,14.9,15.65,14.9,15.56,145753.05,224301.9796,3.7554,4.0178,0.86,15.5467,15.3663,5.4174,5.4641,5.4411,0.3214,0.7069,56938.7998,38811.8793,36277.1241,885967.7249,603912.8419
