date,stock_code,open,high,low,close,volume,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2022-02-17,002130.SZ,7.09,7.15,7.05,7.07,85191.83,60491.074,0.6827,0.8982,0.95,22.5076,16.4005,2.4108,2.1753,1.6951,0.424,0.424,125989.8562,124781.5217,94846.4089,890748.2833,882205.3584
2022-02-18,002130.SZ,7.05,7.12,7.02,7.09,71394.21,50531.608,0.5722,0.7527,0.84,22.5713,16.4469,2.4176,2.1815,1.6999,0.4228,0.4228,125989.8562,124781.5217,94846.4089,893268.0805,884700.9889
2022-02-21,002130.SZ,7.06,7.17,7.06,7.15,95030.39,67718.068,0.7616,1.0019,1.2,22.7623,16.5861,2.4381,2.1999,1.7143,0.4193,0.4193,125989.8562,124781.5217,94846.4089,900827.4718,892187.8802
2022-02-22,002130.SZ,7.09,7.12,7.01,7.08,99488.48,70208.875,0.7973,1.0489,1.22,22.5395,16.4237,2.4142,2.1784,1.6975,0.4234,0.4234,125989.8562,124781.5217,94846.4089,892008.1819,883453.1736
2022-02-23,002130.SZ,7.08,7.23,7.07,7.23,128134.89,91917.094,1.0269,1.351,1.5,23.017,16.7717,2.4654,2.2246,1.7335,0.4146,0.4146,125989.8562,124781.5217,94846.4089,910906.6603,902170.4019
2022-02-24,002130.SZ,7.22,7.22,6.93,7.0,208104.75,147096.633,1.6678,2.1941,2.17,22.2848,16.2381,2.3869,2.1538,1.6784,0.4282,0.4282,125989.8562,124781.5217,94846.4089,881928.9934,873470.6519
2022-02-25,002130.SZ,7.09,7.15,7.05,7.08,115212.1,81753.386,0.9233,1.2147,0.96,22.5395,16.4237,2.4142,2.1784,1.6975,0.4234,0.4234,125989.8562,124781.5217,94846.4089,892008.1819,883453.1736
2022-02-28,002130.SZ,7.13,7.21,7.08,7.18,142275.76,101859.784,1.1402,1.5001,1.1,22.8578,16.4276,2.3862,2.2092,1.6761,0.4175,0.4175,125989.8562,124781.5217,94846.4089,904607.1675,895931.3258
2022-03-01,002130.SZ,7.21,7.29,7.18,7.29,184418.18,133757.557,1.4779,1.9444,1.33,23.208,16.6792,2.4228,2.243,1.7018,0.4112,0.4112,125989.8562,124781.5217,94846.4089,918466.0517,909657.2932
2022-03-02,002130.SZ,7.23,7.32,7.2,7.29,176766.97,128414.369,1.4166,1.8637,1.14,23.208,16.6792,2.4228,2.243,1.7018,0.4112,0.4112,125989.8562,124781.5217,94846.4089,918466.0517,909657.2932
2022-03-03,002130.SZ,7.34,7.48,7.28,7.41,277759.47,205172.291,2.226,2.9285,1.68,23.59,16.9538,2.4627,2.2799,1.7298,0.4045,0.4045,125989.8562,124781.5217,94846.4089,933584.8344,924631.0758
2022-03-04,002130.SZ,7.37,7.42,7.21,7.24,197126.53,143774.7,1.5798,2.0784,1.1,23.0488,16.5648,2.4062,2.2276,1.6902,0.414,0.414,125989.8562,124781.5217,94846.4089,912166.5589,903418.2171
2022-03-07,002130.SZ,7.21,7.23,6.98,7.04,184418.9,130586.774,1.4779,1.9444,0.94,22.4121,16.1073,2.3397,2.1661,1.6435,0.4258,0.4258,125989.8562,124781.5217,94846.4089,886968.5876,878461.9128
2022-03-08,002130.SZ,7.04,7.07,6.71,6.74,191501.01,131209.184,1.5347,2.0191,0.94,21.4571,15.4209,2.24,2.0738,1.5734,0.4448,0.4448,125989.8562,124781.5217,94846.4089,849171.6308,841027.4563
2022-03-09,002130.SZ,6.74,6.85,6.29,6.66,231648.07,154148.887,1.8564,2.4423,1.13,21.2024,15.2378,2.2134,2.0492,1.5548,0.4501,0.4501,125989.8562,124781.5217,94846.4089,839092.4423,831044.9345
