date,stock_code,open,high,low,close,volume,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2020-04-14,002130.SZ,4.68,4.76,4.65,4.72,99922.27,46947.118,1.0052,1.0898,0.88,289.6731,27.8453,2.0628,1.6858,1.5298,0.0,,125898.3062,99404.713,91685.0265,594240.0053,469190.2454
2020-04-15,002130.SZ,4.65,4.7,4.5,4.51,201906.66,92216.942,2.0312,2.2022,1.92,276.7851,26.6064,1.9711,1.6108,1.4618,0.0,,125898.3062,99404.713,91685.0265,567801.361,448315.2556
2020-04-16,002130.SZ,4.52,4.59,4.46,4.57,110338.66,49945.261,1.11,1.2035,0.89,280.4674,26.9604,1.9973,1.6322,1.4812,0.0,,125898.3062,99404.713,91685.0265,575355.2593,454279.5384
2020-04-17,002130.SZ,4.56,4.65,4.55,4.58,104587.49,48172.116,1.0521,1.1407,0.84,281.0811,27.0194,2.0016,1.6358,1.4845,0.0,,125898.3062,99404.713,91685.0265,576614.2424,455273.5855
2020-04-20,002130.SZ,4.6,4.67,4.54,4.67,118207.93,54427.463,1.1892,1.2893,1.0,286.6045,27.5503,2.041,1.6679,1.5136,0.0,,125898.3062,99404.713,91685.0265,587945.09,464220.0097
2020-04-21,002130.SZ,4.61,4.68,4.52,4.68,155220.25,71180.159,1.4715,1.693,1.22,28.1122,28.1122,2.0539,1.4811,1.4811,0.0,,125898.3062,105482.223,91685.0265,589204.073,493656.8036
2020-04-22,002130.SZ,4.6,4.77,4.58,4.77,227080.12,106743.319,2.1528,2.6118,1.64,28.6528,28.6528,2.0934,1.5096,1.5096,0.0,,125898.3062,105482.223,86945.3075,600534.9206,503150.2037
2020-04-23,002130.SZ,4.74,4.78,4.71,4.71,160172.53,75792.39,1.5185,1.8422,1.12,28.2924,28.2924,2.0671,1.4906,1.4906,0.0,,125898.3062,105482.223,86945.3075,592981.0222,496821.2703
2020-04-24,002130.SZ,4.69,4.75,4.6,4.74,147752.99,69002.337,1.4007,1.6994,0.97,28.4726,28.4726,2.0803,1.5001,1.5001,0.0,,125898.3062,105482.223,86945.3075,596757.9714,499985.737
2020-04-27,002130.SZ,4.74,4.87,4.7,4.74,215476.74,103471.653,2.0428,2.4783,1.33,28.4726,28.4726,2.0803,1.5001,1.5001,0.0,,125898.3062,105482.223,86945.3075,596757.9714,499985.737
2020-04-28,002130.SZ,4.71,4.74,4.48,4.56,156747.47,72180.71,1.486,1.8028,0.87,27.3914,27.3914,2.0013,1.4431,1.4431,0.0,,125898.3062,105482.223,86945.3075,574096.2763,480998.9369
2020-04-29,002130.SZ,4.59,4.65,4.55,4.57,71368.39,32752.637,0.6766,0.8208,0.39,27.4514,26.0793,1.988,1.4463,1.4983,0.0,,125898.3062,105482.223,86945.3075,575355.2593,482053.7591
2020-04-30,002130.SZ,4.59,4.7,4.59,4.67,130379.71,60795.865,1.236,1.4996,0.87,28.0521,26.6499,2.0315,1.478,1.5311,0.0,,125898.3062,105482.223,86945.3075,587945.09,492601.9814
2020-05-06,002130.SZ,4.61,4.76,4.6,4.76,147615.22,69567.254,1.3994,1.6978,1.02,28.5927,27.1635,2.0706,1.5064,1.5606,0.0,,125898.3062,105482.223,86945.3075,599275.9375,502095.3815
2020-05-07,002130.SZ,4.76,4.77,4.69,4.7,128696.4,60854.538,1.2201,1.4802,0.89,28.2323,26.8211,2.0445,1.4875,1.541,0.0,,125898.3062,105482.223,86945.3075,591722.0391,495766.4481
2020-05-08,002130.SZ,4.73,4.84,4.73,4.79,215650.31,103118.771,2.0444,2.4803,1.7,28.7729,27.3347,2.0837,1.5159,1.5705,0.0,,125898.3062,105482.223,86945.3075,603052.8867,505259.8482
2020-05-11,002130.SZ,4.84,5.04,4.82,4.92,358737.86,177309.123,3.4009,4.126,2.59,29.5538,28.0766,2.1402,1.5571,1.6131,0.0,,125898.3062,105482.223,86945.3076,619419.6665,518972.5372
2020-05-12,002130.SZ,4.9,4.92,4.75,4.85,203212.95,98187.225,1.9265,2.3373,1.04,29.1334,27.6771,2.1098,1.5349,1.5901,0.0,,125898.3062,105482.223,86945.3076,610606.7851,511588.7816
2020-05-13,002130.SZ,4.82,4.84,4.76,4.83,119418.23,57411.478,1.1321,1.3735,0.57,29.0132,27.563,2.1011,1.5286,1.5836,0.0,,125898.3062,105482.223,86945.3076,608088.8189,509479.1371
2020-05-14,002130.SZ,4.78,4.83,4.72,4.74,136232.97,64948.115,1.2915,1.5669,0.66,28.4726,27.0494,2.0619,1.5001,1.5541,0.0,,125898.3062,105482.223,86945.3076,596757.9714,499985.737
2020-05-15,002130.SZ,4.76,4.78,4.68,4.73,146557.0,69215.511,1.3894,1.6856,0.71,28.4125,26.9923,2.0576,1.4969,1.5508,0.0,,125898.3062,105482.223,86945.3076,595498.9883,498930.9148
2020-05-18,002130.SZ,4.75,4.8,4.64,4.74,134634.45,63670.567,1.2764,1.5485,0.7,28.4726,27.0494,2.0619,1.5001,1.5541,0.0,,125898.3062,105482.223,86945.3076,596757.9714,499985.737
2020-05-19,002130.SZ,4.76,4.78,4.7,4.76,88334.73,41822.62,0.8374,1.016,0.6,28.5927,27.1635,2.0706,1.5064,1.5606,0.0,,125898.3062,105482.223,86945.3076,599275.9375,502095.3815
2020-05-20,002130.SZ,4.73,4.74,4.61,4.63,99965.82,46713.837,0.9477,1.1498,0.8,27.8118,26.4217,2.0141,1.4653,1.518,0.0,,125898.3062,105482.223,86945.3076,582909.1577,488382.6925
2020-05-21,002130.SZ,4.64,4.65,4.53,4.53,91039.45,41764.337,0.8631,1.0471,0.75,27.2112,25.851,1.9878,1.4337,1.4852,0.0,0.4415,125898.3062,105482.223,86945.3076,570319.3271,477834.4702
2020-05-22,002130.SZ,4.55,4.56,4.4,4.45,99806.27,44676.771,0.9462,1.1479,0.89,26.7306,25.3945,1.9527,1.4083,1.459,0.0,0.4494,125898.3062,105482.223,86945.3076,560247.4626,469395.8924
2020-05-25,002130.SZ,4.45,4.46,4.4,4.44,64299.26,28464.92,0.6096,0.7395,0.63,26.6705,25.3374,1.9484,1.4052,1.4557,0.0,0.4505,125898.3062,105482.223,86945.3076,558988.4795,468341.0701
2020-05-26,002130.SZ,4.45,4.52,4.44,4.52,57418.19,25832.852,0.4615,0.5423,0.65,27.1511,25.7939,1.9835,1.4305,1.4819,0.0,0.4425,125898.3062,124421.9755,105885.0601,569060.344,562387.3293
2020-05-27,002130.SZ,4.52,4.57,4.47,4.5,103579.44,46881.369,0.8325,0.9782,1.26,27.0309,25.6798,1.9747,1.4242,1.4754,0.0,0.4444,125898.3062,124421.9755,105885.0601,566542.3779,559898.8898
2020-05-28,002130.SZ,4.5,4.56,4.45,4.55,77940.7,35186.598,0.6264,0.7361,0.94,27.3313,25.9651,1.9966,1.44,1.4918,0.0,0.4396,125898.3062,124421.9755,105885.0601,572837.2932,566119.9885
2020-05-29,002130.SZ,4.54,4.56,4.51,4.56,71897.68,32629.846,0.5779,0.679,0.89,27.3914,26.0222,2.001,1.4431,1.4951,0.0,0.4386,125898.3062,124421.9755,105885.0601,574096.2763,567364.2083
2020-06-01,002130.SZ,4.55,4.68,4.53,4.67,122093.15,56504.663,0.9813,1.1531,1.63,28.0521,26.6499,2.0493,1.478,1.5311,0.0,0.4283,125898.3062,124421.9755,105885.0601,587945.09,581050.6256
2020-06-02,002130.SZ,4.66,4.85,4.62,4.74,203825.46,96767.362,1.6344,1.9197,2.35,28.4726,27.0494,2.08,1.5001,1.5541,0.0,0.4219,125898.3062,124710.5755,106173.6601,596757.9714,591128.1279
2020-06-03,002130.SZ,4.75,4.78,4.67,4.7,118284.19,55877.245,0.9485,1.1141,1.02,28.2323,26.8211,2.0624,1.4875,1.541,0.0,0.4255,125898.3062,124710.5755,106173.6601,591722.0391,586139.7049
2020-06-04,002130.SZ,4.7,4.77,4.64,4.66,89529.89,41935.971,0.7179,0.8432,0.75,27.992,26.5929,2.0449,1.4748,1.5278,0.0,0.4292,125898.3062,124710.5755,106173.6601,586686.1069,581151.2818
2020-06-05,002130.SZ,4.68,4.68,4.6,4.65,80439.77,37291.349,0.645,0.7576,0.66,27.932,26.5358,2.0405,1.4716,1.5246,0.0,0.4301,125898.3062,124710.5755,106173.6601,585427.1238,579904.1761
2020-06-08,002130.SZ,4.67,4.7,4.61,4.62,65578.59,30519.551,0.5258,0.6177,0.53,27.7518,26.3646,2.0273,1.4621,1.5147,0.0,0.4329,125898.3062,124710.5755,106173.6601,581650.1746,576162.8588
2020-06-09,002130.SZ,4.62,4.65,4.58,4.64,72546.82,33501.035,0.5817,0.6833,0.65,27.8719,26.4787,2.0361,1.4685,1.5213,0.0,0.431,125898.3062,124710.5755,106173.6601,584168.1408,578657.0703
2020-06-10,002130.SZ,4.65,4.66,4.56,4.56,62013.2,28448.002,0.4973,0.5841,0.73,27.3914,26.0222,2.001,1.4431,1.4951,0.0,0.4386,125898.3062,124710.5755,106173.6601,574096.2763,568680.2243
2020-06-11,002130.SZ,4.6,4.61,4.51,4.52,76939.21,35097.301,0.6169,0.7247,1.04,27.1511,25.7939,1.9835,1.4305,1.4819,0.0,0.4425,125898.3062,124710.5755,106173.6601,569060.344,563691.8013
2020-06-12,002130.SZ,4.42,4.56,4.4,4.56,82904.75,37310.439,0.6648,0.7808,1.16,27.3914,26.0222,2.001,1.4431,1.4951,0.0,0.4386,125898.3062,124710.5755,106173.6601,574096.2763,568680.2243
2020-06-15,002130.SZ,4.53,4.58,4.5,4.5,66721.05,30248.11,0.535,0.6284,0.93,27.0309,25.6798,1.9747,1.4242,1.4754,0.0,0.4444,125898.3062,124710.5755,106173.6601,566542.3779,561197.5898
2020-06-16,002130.SZ,4.52,4.56,4.52,4.55,54111.19,24574.558,0.4339,0.5096,0.75,27.3313,25.9651,1.9966,1.44,1.4918,0.0,0.4396,125898.3062,124710.5755,106173.6601,572837.2932,567433.1185
2020-06-17,002130.SZ,4.55,4.67,4.52,4.67,132736.55,61273.209,1.0644,1.2502,1.94,28.0521,26.6499,2.0493,1.478,1.5311,0.0,0.4283,125898.3062,124710.5755,106173.6601,587945.09,582398.3876
2020-06-18,002130.SZ,4.66,4.66,4.6,4.62,95600.67,44176.384,0.7666,0.9004,1.16,27.7518,26.3646,2.0273,1.4621,1.5147,0.0,0.4329,125898.3062,124710.5755,106173.6601,581650.1746,576162.8588
2020-06-19,002130.SZ,4.62,4.66,4.6,4.65,75936.4,35164.646,0.6089,0.7152,0.88,27.932,26.5358,2.0405,1.4716,1.5246,0.0,0.4301,125898.3062,124710.5755,106173.6601,585427.1238,579904.1761
2020-06-22,002130.SZ,4.65,4.71,4.64,4.64,85494.32,39970.983,0.6855,0.8052,1.01,27.8719,26.4787,2.0361,1.4685,1.5213,0.0,0.431,125898.3062,124710.5755,106173.6601,584168.1408,578657.0703
2020-06-23,002130.SZ,4.64,4.64,4.57,4.58,67693.01,31145.87,0.5428,0.6376,0.76,27.5115,26.1363,2.0098,1.4495,1.5016,0.0,0.4367,125898.3062,124710.5755,106173.6601,576614.2424,571174.4358
2020-06-24,002130.SZ,4.58,4.6,4.51,4.55,70119.0,31812.428,0.5623,0.6604,0.77,27.3313,25.9651,1.9966,1.44,1.4918,0.0,0.4396,125898.3062,124710.5755,106173.6601,572837.2932,567433.1185
2020-06-29,002130.SZ,4.55,4.55,4.48,4.49,65748.27,29638.185,0.5272,0.6193,0.83,26.9709,25.6227,1.9703,1.421,1.4721,0.0,0.4454,125898.3062,124710.5755,106173.6601,565283.3948,559950.484
2020-06-30,002130.SZ,4.52,4.62,4.5,4.57,94619.61,43200.002,0.7587,0.8912,1.3,27.4514,26.0793,2.0054,1.4463,1.4983,0.0,0.4376,125898.3062,124710.5755,106173.6601,575355.2593,569927.33
2020-07-01,002130.SZ,4.57,4.75,4.53,4.71,218502.31,102005.815,1.7521,2.058,2.85,28.2924,26.8782,2.0668,1.4906,1.5442,0.0,0.4246,125898.3062,124710.5755,106173.6601,592981.0222,587386.8106
2020-07-02,002130.SZ,4.67,4.75,4.63,4.75,181318.92,85127.764,1.4539,1.6877,1.75,28.5327,27.1065,2.0844,1.5033,1.5573,0.0,0.4211,125898.3062,124710.5755,107432.6401,598016.9545,592375.2336
2020-07-03,002130.SZ,4.75,4.79,4.72,4.74,174866.39,83052.322,1.4022,1.6277,1.39,28.4726,27.0494,2.08,1.5001,1.5541,0.0,0.4219,125898.3062,124710.5755,107432.6401,596757.9714,591128.1279
2020-07-06,002130.SZ,4.78,4.98,4.78,4.96,314916.55,154505.114,2.5252,2.9313,2.14,29.7941,28.3048,2.1765,1.5697,1.6262,0.0,0.4032,125898.3062,124710.5755,107432.6401,624455.5988,618564.4545
