date,stock_code,open,high,low,close,volume,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2015-01-21,002130.SZ,13.18,13.64,13.05,13.5,277952.36,370836.3013,8.0042,8.733,1.27,92.5165,73.729,6.639,5.7692,5.0381,0.2227,0.2227,56943.0897,34725.6873,31827.847,768731.711,468796.7786
2015-01-22,002130.SZ,13.55,13.71,13.28,13.55,273007.71,368412.0301,7.8618,8.5776,1.21,92.8592,74.002,6.6636,5.7906,5.0568,0.2219,0.2219,56943.0897,34725.6873,31827.847,771578.8654,470533.0629
2015-01-23,002130.SZ,13.65,14.1,13.43,13.7,419403.04,577498.8909,12.0776,13.1772,1.67,93.8871,74.8212,6.7374,5.8547,5.1128,0.2195,0.2195,56943.0897,34725.6873,31827.847,780120.3289,475741.916
2015-01-26,002130.SZ,13.71,14.27,13.56,14.05,391483.22,547185.6251,11.2736,12.3,1.49,96.2857,76.7327,6.9095,6.0043,5.2434,0.214,0.214,56943.0897,34725.6873,31827.847,800050.4103,487895.9066
2015-01-27,002130.SZ,14.13,14.85,13.76,14.7,675990.33,971282.3793,19.4666,21.239,2.25,100.7402,80.2826,7.2291,6.282,5.486,0.2045,0.2045,56943.0897,34725.6873,31827.847,837063.4186,510467.6033
2015-01-28,002130.SZ,14.37,14.48,14.06,14.15,340121.78,484547.3874,9.7945,10.6863,0.83,96.971,77.2789,6.9587,6.047,5.2807,0.2125,0.2125,56943.0897,34725.6873,31827.847,805744.7193,491368.4753
2015-01-29,002130.SZ,14.2,14.45,14.11,14.21,329736.2,471658.7374,9.4955,10.36,0.79,97.3822,59.1668,6.8208,6.0726,4.9667,0.2116,0.2116,56943.0897,34725.6873,31827.847,809161.3046,493452.0165
2015-01-30,002130.SZ,14.21,14.32,13.57,13.61,235818.88,326939.3622,6.7909,7.4092,0.55,93.2704,56.6685,6.5328,5.8162,4.7569,0.2209,0.2209,56943.0897,34725.6873,31827.847,774995.4508,472616.6042
2015-02-02,002130.SZ,13.44,13.75,13.3,13.54,127472.51,172141.9685,3.6708,4.0051,0.32,92.7906,56.3771,6.4992,5.7863,4.7325,0.2221,0.2221,56943.0897,34725.6873,31827.847,771009.4345,470185.806
2015-02-03,002130.SZ,13.53,13.78,13.53,13.69,107140.27,146509.2571,3.0853,3.3662,0.31,93.8186,57.0016,6.5712,5.8504,4.7849,0.2196,0.2196,56943.0897,34725.6873,31827.847,779550.898,475394.6591
2015-02-04,002130.SZ,13.75,13.97,13.48,13.54,159824.07,219894.9361,4.6025,5.0215,0.7,92.7906,56.3771,6.4992,5.7863,4.7325,0.2221,0.2221,56943.0897,34725.6873,31827.847,771009.4345,470185.806
2015-02-05,002130.SZ,13.89,13.89,13.42,13.54,153389.78,209424.2334,4.4172,4.8194,0.8,92.7906,56.3771,6.4992,5.7863,4.7325,0.2221,0.2221,56943.0897,34725.6873,31827.847,771009.4345,470185.806
2015-02-06,002130.SZ,13.59,13.89,13.52,13.6,165338.74,226448.221,4.7613,5.1948,1.05,93.2018,56.6269,6.528,5.812,4.7535,0.2211,0.2211,56943.0897,34725.6873,31827.847,774426.0199,472269.3473
2015-02-09,002130.SZ,13.66,13.76,12.98,13.05,156364.84,206936.7101,4.5029,4.9128,1.1,89.4326,54.3368,6.264,5.5769,4.5612,0.2304,0.2304,56943.0897,34725.6873,31827.847,743107.3206,453170.2193
2015-02-10,002130.SZ,13.04,13.36,13.0,13.26,86356.04,114225.0897,2.4868,2.7132,0.58,90.8718,55.2112,6.3648,5.6667,4.6346,0.2267,0.2267,56943.0897,34725.6873,31827.847,755065.3694,460462.6136
2015-02-11,002130.SZ,13.4,13.55,13.3,13.44,99557.86,133734.8215,2.867,3.128,0.69,92.1053,55.9607,6.4512,5.7436,4.6975,0.2237,0.2237,56943.0897,34725.6873,31827.847,765315.1256,466713.2373
2015-02-12,002130.SZ,13.57,13.75,13.45,13.66,122458.98,166755.8669,3.5265,3.8475,0.93,56.9159,56.9159,6.5828,4.7744,4.7744,0.2201,0.2201,56943.0897,34725.6873,31827.847,777842.6053,474352.8885
2015-02-13,002130.SZ,13.79,13.85,13.64,13.73,140975.76,193873.7957,4.0597,4.4293,1.12,57.2075,57.2075,6.6165,4.7989,4.7989,0.219,0.219,56943.0897,34725.6873,31827.847,781828.6216,476783.6866
2015-02-16,002130.SZ,13.75,13.89,13.73,13.86,132323.77,182807.0406,3.8105,4.1575,1.09,57.7492,57.7492,6.6791,4.8443,4.8443,0.2169,0.2169,56943.0897,34725.6873,31827.847,789231.2232,481298.026
2015-02-17,002130.SZ,13.91,13.97,13.73,13.94,153366.04,212566.0822,4.4165,4.8186,1.32,58.0825,58.0825,6.7177,4.8723,4.8723,0.2157,0.2157,56943.0897,34725.6873,31827.847,793786.6704,484076.081
2015-02-25,002130.SZ,14.0,14.05,13.8,13.82,117322.25,163218.6939,3.3785,3.6862,0.9,57.5825,57.5825,6.6599,4.8303,4.8303,0.2176,0.2176,56943.0897,34725.6873,31827.847,786953.4997,479908.9985
2015-02-26,002130.SZ,13.77,13.94,13.71,13.9,120820.26,167091.0269,3.4793,3.7961,0.91,57.9159,57.9159,6.6984,4.8583,4.8583,0.2163,0.2163,56943.0897,34725.6873,31827.847,791508.9468,482687.0535
2015-02-27,002130.SZ,13.91,14.1,13.86,13.95,159905.04,223140.4729,4.6048,5.0241,1.2,58.1242,58.1242,6.7225,4.8758,4.8758,0.2155,0.2155,56943.0897,34725.6873,31827.847,794356.1013,484423.3378
2015-03-02,002130.SZ,14.06,14.58,13.91,14.54,400209.59,573955.6035,11.5249,12.5742,2.93,60.5825,60.5825,7.0068,5.082,5.082,0.2068,0.2068,56943.0897,34725.6873,31827.847,827952.5242,504911.4933
2015-03-03,002130.SZ,14.52,15.6,14.25,14.94,655430.03,976142.7111,18.8745,20.593,3.44,62.2491,62.2491,7.1996,5.2218,5.2218,0.2012,0.2012,56943.0897,34725.6873,31827.847,850729.7601,518801.7683
2015-03-04,002130.SZ,15.15,15.42,14.81,15.12,396825.68,598513.4763,11.4274,12.4679,1.36,62.9991,62.9991,7.2863,5.2847,5.2847,0.1988,0.1988,56943.0897,34725.6873,31827.847,860979.5163,525052.392
2015-03-05,002130.SZ,14.98,14.98,14.45,14.57,369972.31,539779.7716,10.6541,11.6242,1.07,60.7075,60.7075,7.0213,5.0925,5.0925,0.2064,0.2064,56943.0897,34725.6873,31827.847,829660.8169,505953.264
2015-03-06,002130.SZ,14.59,14.8,14.4,14.57,190078.84,277588.3639,5.4737,5.9721,0.48,60.7075,60.7075,7.0213,5.0925,5.0925,0.2064,0.2064,56943.0897,34725.6873,31827.847,829660.8169,505953.264
2015-03-09,002130.SZ,14.43,14.65,14.2,14.63,166295.85,240768.6861,4.7888,5.2249,0.41,60.9575,60.9575,7.0502,5.1135,5.1135,0.2055,0.2055,56943.0897,34725.6873,31827.847,833077.4023,508036.8052
2015-03-10,002130.SZ,14.63,14.8,14.49,14.77,227461.61,333640.1332,6.5502,7.1466,0.64,61.5408,61.5408,7.1177,5.1624,5.1624,0.2036,0.2036,56943.0897,34725.6873,31827.847,841049.4349,512898.4014
2015-03-11,002130.SZ,14.93,14.94,14.47,14.5,221764.94,325545.161,6.3862,6.9676,0.82,60.4158,60.4158,6.9875,5.068,5.068,0.2073,0.2073,56943.0897,34725.6873,31827.847,825674.8007,503522.4659
2015-03-12,002130.SZ,14.6,14.76,14.29,14.38,166196.6,240303.8573,4.786,5.2217,0.71,59.9158,59.9158,6.9297,5.0261,5.0261,0.2091,0.2091,56943.0897,34725.6873,31827.847,818841.6299,499355.3834
2015-03-13,002130.SZ,14.39,14.48,14.28,14.45,129434.35,186273.0616,3.7273,4.0667,0.67,60.2075,60.2075,6.9635,5.0505,5.0505,0.2081,0.2081,56943.0897,34725.6873,31827.847,822827.6462,501786.1815
2015-03-16,002130.SZ,14.47,14.73,14.46,14.73,232240.76,339594.1271,6.6879,7.2968,1.27,61.3742,61.3742,7.0984,5.1484,5.1484,0.2041,0.2041,56943.0897,34725.6873,31827.847,838771.7113,511509.3739
2015-03-17,002130.SZ,14.75,15.0,14.68,14.94,325819.29,483798.6471,9.3827,10.2369,1.67,62.2491,62.2491,7.1996,5.2218,5.2218,0.2012,0.2012,56943.0897,34725.6873,31827.847,850729.7601,518801.7683
2015-03-18,002130.SZ,14.96,15.22,14.81,15.13,350135.36,524987.1872,10.0829,11.0009,1.63,63.0408,63.0408,7.2911,5.2882,5.2882,0.1987,0.1987,56943.0897,34725.6873,31827.847,861548.9472,525399.6488
2015-03-19,002130.SZ,15.1,15.35,14.91,15.26,371223.15,562092.6519,10.6902,11.6635,1.54,63.5825,63.5825,7.3538,5.3337,5.3337,0.197,0.197,56943.0897,34725.6873,31827.847,868951.5488,529913.9882
2015-03-20,002130.SZ,15.26,15.36,15.01,15.23,309444.38,468292.7769,8.9111,9.7224,1.1,63.4575,63.4575,7.3393,5.3232,5.3232,0.1974,0.1974,56943.0897,34725.6873,31827.847,867243.2561,528872.2176
2015-03-23,002130.SZ,15.33,15.48,15.2,15.47,385554.05,590787.3775,11.1028,12.1137,1.21,64.4575,64.4575,7.455,5.407,5.407,0.1943,0.1943,56943.0897,34725.6873,31827.847,880909.5977,537206.3825
2015-03-24,002130.SZ,15.5,15.85,14.75,15.24,422276.98,649325.8127,12.1604,13.2675,1.21,63.4991,63.4991,7.3442,5.3267,5.3267,0.1973,0.1973,56943.0897,34725.6873,31827.847,867812.687,529219.4745
2015-03-25,002130.SZ,15.12,15.39,14.93,15.15,282085.42,426147.1279,8.1232,8.8628,0.77,63.1241,63.1241,7.3008,5.2952,5.2952,0.1985,0.1985,56943.0897,34725.6873,31827.847,862687.809,526094.1626
2015-03-26,002130.SZ,15.08,15.35,14.95,15.22,279766.93,425397.2604,8.0565,8.79,0.79,63.4158,63.4158,7.3345,5.3197,5.3197,0.1975,0.1975,56943.0897,34725.6873,31827.847,866673.8252,528524.9607
2015-03-27,002130.SZ,15.22,15.27,14.93,15.13,177927.19,268735.3118,5.1238,5.5903,0.53,63.0408,63.0408,7.2911,5.2882,5.2882,0.1987,0.1987,56943.0897,34725.6873,31827.847,861548.9472,525399.6488
2015-03-30,002130.SZ,15.25,15.69,15.25,15.54,433295.27,670884.318,12.4777,13.6137,1.4,64.7491,64.7491,7.4887,5.4315,5.4315,0.1935,0.1935,56943.0897,34725.6873,31827.847,884895.6139,539637.1806
2015-03-31,002130.SZ,15.52,15.53,15.12,15.15,324635.26,496234.9702,9.3486,10.1997,1.02,63.1241,63.1241,7.3008,5.2952,5.2952,0.1985,0.1985,56943.0897,34725.6873,31827.847,862687.809,526094.1626
2015-04-01,002130.SZ,15.15,15.57,15.14,15.51,313343.97,482783.5587,9.0234,9.845,1.05,64.6241,64.6241,7.4743,5.421,5.421,0.1938,0.1938,56943.0897,34725.6873,31827.847,883187.3212,538595.41
2015-04-02,002130.SZ,15.56,16.45,15.49,16.0,589378.06,940205.8229,16.9724,18.5177,1.93,66.6658,66.6658,7.7104,5.5923,5.5923,0.1879,0.1879,56943.0897,34725.6873,31827.847,911089.4352,555610.9968
2015-04-03,002130.SZ,15.8,16.35,15.7,16.25,450389.48,723937.7442,12.9699,14.1508,1.22,67.7074,67.7074,7.8309,5.6797,5.6797,0.185,0.185,56943.0897,34725.6873,31827.847,925325.2076,564292.4186
2015-04-07,002130.SZ,16.91,17.82,16.66,17.82,404880.02,699591.6408,11.6594,12.7209,0.96,74.249,74.249,8.7995,6.2284,6.2284,0.1687,0.2806,56943.0897,34725.6873,31827.847,1014725.8585,618811.7477
2015-04-08,002130.SZ,18.91,19.6,18.27,19.15,1154767.78,2209159.4017,33.254,36.2817,2.77,79.7906,79.7906,9.4562,6.6933,6.6933,0.157,0.2611,56943.0897,34725.6873,31827.847,1090460.1678,664996.9118
2015-04-09,002130.SZ,19.6,19.95,17.85,19.3,856014.48,1647055.3302,24.6508,26.8951,1.47,80.4156,80.4156,9.5303,6.7457,6.7457,0.1558,0.2591,56943.0897,34725.6873,31827.847,1099001.6312,670205.7649
2015-04-10,002130.SZ,18.5,19.33,18.4,18.87,503426.95,951915.4767,14.4972,15.8172,0.73,78.6239,78.6239,9.318,6.5954,6.5954,0.1593,0.265,56943.0897,34725.6873,31827.847,1074516.1026,655273.7194
2015-04-13,002130.SZ,18.88,19.27,18.4,18.98,454187.66,858234.6204,13.0793,14.2701,0.67,79.0823,79.0823,9.3723,6.6339,6.6339,0.1584,0.2634,56943.0897,34725.6873,31827.847,1080779.8425,659093.545
2015-04-14,002130.SZ,18.98,20.88,18.6,20.88,730763.35,1457601.553,21.0439,22.9599,1.08,86.9988,86.9988,10.3105,7.2979,7.2979,0.144,0.2395,56943.0897,34725.6873,31827.847,1188971.7129,725072.3508
2015-04-15,002130.SZ,21.7,21.97,20.4,20.88,840717.22,1797279.4822,24.2102,26.4145,1.14,86.9988,86.9988,10.3105,7.2979,7.2979,0.144,0.2395,56943.0897,34725.6873,31827.847,1188971.7129,725072.3508
2015-04-16,002130.SZ,22.18,22.97,21.45,22.97,563337.94,1266692.1432,16.2225,17.6995,0.83,95.707,95.707,11.3425,8.0284,8.0284,0.1309,0.2177,56943.0897,34725.6873,31827.847,1307982.7704,797649.0373
2015-04-17,002130.SZ,25.0,25.27,23.11,23.39,1108062.4,2708416.4096,31.909,34.8142,1.79,97.457,97.457,11.5499,8.1752,8.1752,0.1285,0.2138,56943.0897,34725.6873,31827.847,1331898.8681,812233.8259
2015-04-20,002130.SZ,22.48,24.35,21.86,23.66,890718.32,2043483.9227,25.6501,27.9855,1.2,98.582,98.582,11.6833,8.2696,8.2696,0.1271,0.2113,56943.0897,34725.6873,31827.847,1347273.5023,821609.7615
2015-04-21,002130.SZ,23.37,23.37,22.01,22.93,471693.43,1071678.286,13.5834,14.8201,0.57,95.5404,95.5404,11.3228,8.0145,8.0145,0.1311,0.2181,56943.0897,34725.6873,31827.847,1305705.0468,796260.0098
2015-04-22,002130.SZ,23.7,24.84,23.38,23.5,584921.2,1394148.9559,16.844,18.3777,0.75,97.9153,97.9153,11.6043,8.2137,8.2137,0.1279,0.2128,56943.0897,34725.6873,31827.847,1338162.608,816053.6516
2015-04-23,002130.SZ,23.8,24.53,22.99,23.19,554956.99,1318763.2796,15.9812,17.4362,0.77,96.6237,96.6237,11.4512,8.1053,8.1053,0.1296,0.2156,56943.0897,34725.6873,31827.847,1320510.2501,805288.6885
2015-04-24,002130.SZ,22.7,22.7,21.83,22.36,425934.87,949295.8634,12.2657,13.3825,0.59,93.1654,93.1654,11.0413,7.8152,7.8152,0.1345,0.2236,56943.0897,34725.6873,31827.847,1273247.4857,776466.368
2015-04-27,002130.SZ,22.49,22.68,22.2,22.41,326313.84,731329.219,9.3969,10.2525,0.56,93.3737,93.3737,11.066,7.8327,7.8327,0.1342,0.2231,56943.0897,34725.6873,31827.847,1276094.6402,778202.6524
2015-04-28,002130.SZ,22.42,22.42,21.05,21.17,376617.44,813503.567,10.8455,11.833,0.8,88.2071,88.2071,10.4537,7.3993,7.3993,0.142,0.2362,56943.0897,34725.6873,31827.847,1205485.2089,735142.8001
2015-04-29,002130.SZ,20.9,22.12,20.76,21.89,250915.04,546112.0866,7.2256,7.8835,0.55,91.2071,94.8322,8.4758,7.651,7.5928,0.1373,0.2284,56943.0897,34725.6873,31827.847,1246484.2335,760145.295
2015-04-30,002130.SZ,22.0,22.42,21.72,21.9,240279.55,529955.0479,6.9194,7.5493,0.62,91.2488,94.8755,8.4796,7.6545,7.5962,0.1373,0.2283,56943.0897,34725.6873,31827.847,1247053.6644,760492.5519
2015-05-04,002130.SZ,21.95,21.95,21.25,21.59,183514.06,394307.8837,5.2847,5.7658,0.57,89.9571,93.5325,8.3596,7.5461,7.4887,0.1393,0.2316,56943.0897,34725.6873,31827.847,1229401.3066,749727.5888
2015-05-05,002130.SZ,21.62,22.29,21.4,21.58,272322.19,597443.392,7.8421,8.5561,0.99,89.9154,93.4892,8.3557,7.5426,7.4852,0.1393,0.2317,56943.0897,34725.6873,31827.847,1228831.8757,749380.3319
2015-05-06,002130.SZ,21.41,21.8,20.39,20.6,230398.52,486336.1336,6.6348,7.2389,0.87,85.8322,89.2436,7.9763,7.2001,7.1453,0.1459,0.2427,56943.0897,34725.6873,31827.847,1173027.6478,715349.1584
2015-05-07,002130.SZ,20.99,21.38,20.06,20.08,193097.03,398703.9301,5.5606,6.0669,0.82,83.6655,86.9909,7.7749,7.0183,6.9649,0.1497,0.249,56943.0897,34725.6873,31827.847,1143417.2412,697291.801
2015-05-08,002130.SZ,20.39,20.64,20.1,20.6,190734.15,388407.3112,5.4926,5.9927,0.85,85.8322,89.2436,7.9763,7.2001,7.1453,0.1459,0.2427,56943.0897,34725.6873,31827.847,1173027.6478,715349.1584
2015-05-11,002130.SZ,22.66,22.66,21.94,22.66,513321.94,1148404.2267,14.7822,16.1281,2.4,94.4154,98.168,8.7739,7.9201,7.8598,0.1327,0.2207,56943.0897,34725.6873,31827.847,1290330.4126,786884.0742
2015-05-12,002130.SZ,23.59,24.93,23.35,24.93,856062.36,2099714.6351,24.6521,29.8766,3.06,103.8736,108.0021,9.6528,8.7135,8.6472,0.1206,0.2006,56943.0897,34725.6873,28653.2652,1419591.2262,865711.3844
2015-05-13,002130.SZ,25.0,25.97,24.01,24.25,989457.44,2477840.3403,28.4935,34.5321,2.49,101.0403,105.0562,9.3895,8.4758,8.4113,0.124,0.2062,56943.0897,34725.6873,28653.2652,1380869.9252,842097.917
2015-05-14,002130.SZ,24.7,26.68,24.04,26.68,1092721.4,2831756.551,31.4672,38.136,1.99,111.1651,115.5835,10.3304,9.3252,9.2542,0.1127,0.1874,56943.0897,34725.6873,28653.2652,1519241.6332,926481.3372
2015-05-15,002130.SZ,26.68,26.68,24.91,25.71,751809.82,1928973.8178,21.65,26.2382,1.03,107.1235,111.3812,9.9549,8.9861,8.9178,0.1169,0.1945,56943.0897,34725.6873,28653.2652,1464006.8362,892797.4205
2015-05-18,002130.SZ,24.99,26.6,24.35,25.01,575628.3,1463865.3515,16.5764,20.0894,0.68,104.2069,108.3487,9.6838,8.7415,8.675,0.1202,0.1999,56943.0897,34725.6873,28653.2652,1424146.6734,868489.4394
2015-05-19,002130.SZ,24.6,25.2,24.18,24.8,406937.66,1002754.3004,11.7186,14.2021,0.48,103.3319,107.4389,9.6025,8.6681,8.6021,0.1212,0.2016,56943.0897,34725.6873,28653.2652,1412188.6246,861197.045
2015-05-20,002130.SZ,24.81,25.91,24.81,25.0,451610.47,1145267.718,13.0051,15.7612,0.59,104.1652,108.3054,9.6799,8.738,8.6715,0.1203,0.2,56943.0897,34725.6873,28653.2652,1423577.2425,868142.1825
2015-05-21,002130.SZ,25.08,27.5,24.2,27.5,723606.14,1843128.1945,20.8378,25.2539,1.1,114.5818,119.1359,10.6479,9.6118,9.5386,0.1093,0.1818,56943.0897,34725.6873,28653.2652,1565934.9668,954956.4008
2015-05-22,002130.SZ,28.2,29.63,26.58,27.95,1108368.53,3086091.2329,31.9178,38.6821,1.9,116.4567,121.0854,10.8222,9.769,9.6947,0.1076,0.1789,56943.0897,34725.6873,28653.2652,1591559.3571,970582.96
2015-05-25,002130.SZ,27.9,29.78,27.22,29.2,758741.35,2185248.1593,21.8496,24.0868,1.16,121.665,126.5007,11.3062,10.2059,10.1283,0.103,0.1712,56943.0897,34725.6873,31500.2652,1662738.2192,1013990.0692
2015-05-26,002130.SZ,29.18,31.5,28.81,31.08,706670.84,2157688.2822,20.3501,22.4338,1.02,129.4982,134.6452,12.0341,10.863,10.7804,0.0967,0.1609,56943.0897,34725.6873,31500.2652,1769791.2279,1079274.3613
2015-05-27,002130.SZ,31.11,32.03,29.79,30.89,707013.54,2198467.548,20.36,22.4447,0.94,128.7066,133.8221,11.9605,10.7966,10.7145,0.0973,0.1619,56943.0897,34725.6873,31500.2652,1758972.0408,1072676.4807
2015-05-28,002130.SZ,30.4,31.38,27.8,27.8,762209.64,2268048.302,21.9494,24.1969,0.95,115.8317,120.4356,10.7641,9.7166,9.6427,0.1081,0.1799,56943.0897,34725.6873,31500.2652,1583017.8937,965374.1069
2015-05-29,002130.SZ,27.3,28.96,25.1,27.71,536815.56,1468298.1553,15.4587,17.0416,0.66,115.4568,120.0457,10.7292,9.6852,9.6115,0.1085,0.1804,56943.0897,34725.6873,31500.2652,1577893.0156,962248.7951
2015-06-01,002130.SZ,28.4,30.38,28.39,29.95,528922.33,1556338.5878,15.2314,16.1749,0.76,124.79,129.7498,11.5966,10.4681,10.3884,0.1004,0.1669,56943.0897,34725.6873,32700.2652,1705445.5365,1040034.3346
2015-06-02,002130.SZ,30.03,30.9,28.8,29.9,533975.01,1592687.667,15.3769,16.3294,0.82,124.5816,129.5332,11.5772,10.4506,10.3711,0.1006,0.1672,56943.0897,34725.6873,32700.2652,1702598.382,1038298.0503
2015-06-03,002130.SZ,30.38,30.38,28.45,29.0,392701.67,1150252.1341,11.3087,12.0091,0.64,120.8317,125.6342,11.2287,10.136,10.0589,0.1037,0.1724,56943.0897,34725.6873,32700.2652,1651349.6013,1007044.9317
2015-06-04,002130.SZ,29.18,29.89,26.68,29.5,372521.99,1072234.9174,10.7276,11.392,0.68,122.915,127.8003,11.4223,10.3108,10.2324,0.1019,0.1695,56943.0897,34725.6873,32700.2652,1679821.1462,1024407.7754
2015-06-05,002130.SZ,29.8,29.97,29.05,29.78,486337.26,1439962.9932,14.0051,14.8726,1.03,124.0816,129.0134,11.5307,10.4087,10.3295,0.101,0.1679,56943.0897,34725.6873,32700.2652,1695765.2113,1034130.9678
2015-06-08,002130.SZ,29.85,29.98,28.41,29.11,371667.95,1084252.2088,10.703,11.3659,0.8,121.29,126.1108,11.2713,10.1745,10.0971,0.1033,0.1718,56943.0897,34725.6873,32700.2652,1657613.3412,1010864.7573
2015-06-09,002130.SZ,29.7,32.02,29.29,32.02,801047.76,2474083.501,23.0679,24.4967,1.86,133.4148,138.7175,12.3981,11.1916,11.1064,0.0939,0.1562,56943.0897,34725.6873,32700.2652,1823317.7322,1111916.5073
2015-06-10,002130.SZ,30.45,31.0,29.3,29.85,610020.7,1836976.7781,17.5668,18.6549,1.26,124.3733,129.3166,11.5579,10.4331,10.3538,0.1007,0.1675,56943.0897,34725.6873,32700.2652,1699751.2275,1036561.7659
2015-06-11,002130.SZ,29.7,29.7,28.7,29.31,370470.82,1078700.9665,10.6685,11.3293,0.7,122.1233,126.9772,11.3488,10.2444,10.1664,0.1026,0.1706,56943.0897,34725.6873,32700.2652,1669001.9591,1017809.8948
2015-06-12,002130.SZ,29.11,29.62,28.9,29.25,300879.94,881021.3746,8.6645,9.2011,0.57,121.8733,126.7173,11.3255,10.2234,10.1456,0.1028,0.1709,56943.0897,34725.6873,32700.2652,1665585.3737,1015726.3535
2015-06-15,002130.SZ,29.35,29.5,27.51,27.78,347079.7,989540.0689,9.9949,10.614,0.71,115.7484,120.3489,10.7564,9.7096,9.6358,0.1082,0.18,56943.0897,34725.6873,32700.2652,1581879.0319,964679.5932
2015-06-16,002130.SZ,28.8,29.14,27.0,27.55,323315.61,917604.7893,9.3106,9.8872,0.67,114.7901,119.3525,10.6673,9.6292,9.556,0.1091,0.1815,56943.0897,34725.6873,32700.2652,1568782.1212,956692.6851
2015-06-17,002130.SZ,27.67,28.0,25.01,27.63,342593.45,907958.7706,9.8657,10.4768,0.88,115.1234,119.6991,10.6983,9.6572,9.5837,0.1088,0.181,56943.0897,34725.6873,32700.2652,1573337.5684,959470.7401
2015-06-18,002130.SZ,27.0,27.18,25.51,25.62,234257.17,619939.5574,6.7459,7.1638,0.7,106.7485,110.9913,9.92,8.9547,8.8865,0.1174,0.1952,56943.0897,34725.6873,32700.2652,1458881.9581,889672.1086
2015-06-19,002130.SZ,25.0,25.0,23.06,23.06,234287.24,560798.4269,6.7468,7.1647,0.76,96.082,99.9009,8.9288,8.0599,7.9986,0.1304,0.2168,56943.0897,34725.6873,32700.2652,1313107.6485,800774.3491
2015-06-23,002130.SZ,23.06,23.55,21.01,23.48,225160.5,510425.7859,6.484,6.8856,0.76,97.832,101.7204,9.0914,8.2067,8.1443,0.128,0.2129,56943.0897,34725.6873,32700.2652,1337023.7462,815359.1378
2015-06-24,002130.SZ,24.01,24.6,23.69,24.25,276899.24,670596.1588,7.9739,8.4678,1.02,101.0403,105.0562,9.3895,8.4758,8.4113,0.124,0.2062,56943.0897,34725.6873,32700.2652,1380869.9252,842097.917
